ID,Folder name,File name,File extension,#,"Last Word after last "" """,Date values,"Count # Col with "" """,PK#,Dates RPT,Dates,Dates (FI) ~See Function,*Mix*,*R2*,*Greta*,*Wato*,?President*,?Bat*,?PM*,*Today*,Day of Week,Week #,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,#.1,Weekday,ISO Week #
7481,G:\MP3,LGBGT Eve Harper US Hidden Generation PM Mix 250221 (96kbps),mp3,6319,(96kbps),25/02/2021,9,MP3/6319,25/02/2021,25/02/2021, , Mix, , , , , , , ,Friday,8,LGBGT , Eve, Harper, US, Hidden, Generation,6319,Friday,8
7482,G:\MP3,LGBGT Eve Harper US Hidden Generation PM Mix 250221 (96kbps)(1),mp3,6318,(96kbps)(1),25/02/2021,9,MP3/6318,25/02/2021,25/02/2021, , Mix, , , , , , , ,Friday,8,LGBGT , Eve, Harper, US, Hidden, Generation,6318,Friday,8
7483,G:\MP3,Queen Elizebeth Sky Cave feelin Today Mix 250221(1),mp3,8844,250221(1),25/02/2021,7,MP3/8844,Mi/x /25,25/02/2021,22/1(/201),Queen Elizebeth Sky Cave feelin Today Mix 250221(1), , , , , , , Today,Friday,8,Queen , Elizebeth, Sky, Cave, feelin, Today,8844,Friday,8
7484,G:\MP3,Sorry Something Like Soda Frazer Evans burg _Dare Mighty Things_ Lewis of The Atlantic Wato Mix 250221(1),mp3,10242,250221(1),25/02/2021,16,MP3/10242,Mi/x /25,25/02/2021,22/1(/201), Mix, , , Wato, , , , ,Friday,8,Sorry , Something, Like, Soda, Frazer, Evans,10242,Friday,8
7485,G:\MP3,Weather Massive Officer Chris Fawkes Interval Sheffield PM Cheshire Mix 250221(1),mp3,12128,250221(1),25/02/2021,10,MP3/12128,Mi/x /25,25/02/2021,22/1(/201), Mix, , , , , , PM, ,Friday,8,Weather , Massive, Officer, Chris, Fawkes, Interval,12128,Friday,8
7486,G:\MP3,Wild west upgrading 250221,mp3,12306,250221,25/02/2021,3,MP3/12306,up/gr/ad,25/02/2021,25/02/2021, , , , , , , , ,Friday,8,Wild , west, upgrading,,,,12306,Friday,8
7487,G:\MP3,Giga Factory PM 250221,mp3,4370,250221,25/02/2021,3,MP3/4370,PM/ 2/50,25/02/2021,25/02/2021, , , , , , , PM, ,Friday,8,Giga , Factory, PM,,,,4370,Friday,8
7488,G:\MP3,PM 250221,mp3,8367,250221,25/02/2021,1,MP3/8367,,25/02/2021,25/02/2021, , , , , , , , ,Friday,8,PM ,,,,,,8367,Friday,8
7489,G:\MP3,Something Like Frazer Evans Wato 250221,mp3,10178,250221,25/02/2021,5,MP3/10178,Wa/to/ 2,25/02/2021,25/02/2021, , , , Wato, , , , ,Friday,8,Something , Like, Frazer, Evans, Wato,,10178,Friday,8
7490,G:\MP3,James Naughtie Alex Neil - MSP TodayMix 250221,mp3,5456,250221,25/02/2021,7,MP3/5456,To/da/yM,25/02/2021,25/02/2021,James Naughtie Alex Neil - MSP TodayMix 250221, , , , , , ,James Naughtie Alex Neil - MSP TodayMix 250221,Friday,8,James , Naughtie, Alex, Neil, -, MSP,5456,Friday,8
7491,G:\MP3,LGBGT Eve Harper US PM Mix 250221,mp3,6320,250221,25/02/2021,6,MP3/6320,Mi/x /25,25/02/2021,25/02/2021, Mix, , , , , , PM, ,Friday,8,LGBGT , Eve, Harper, US, PM, Mix,6320,Friday,8
7492,G:\MP3,Oban Talks the Walk PM Mix 250221,mp3,7843,250221,25/02/2021,6,MP3/7843,Mi/x /25,25/02/2021,25/02/2021, Mix, , , , , , PM, ,Friday,8,Oban , Talks, the, Walk, PM, Mix,7843,Friday,8
7493,G:\MP3,Queen Elizebeth Sky Cave feelin Today Mix 250221,mp3,8845,250221,25/02/2021,7,MP3/8845,Mi/x /25,25/02/2021,25/02/2021,Queen Elizebeth Sky Cave feelin Today Mix 250221, , , , , , , Today,Friday,8,Queen , Elizebeth, Sky, Cave, feelin, Today,8845,Friday,8
7494,G:\MP3,Queen Elizebeth Sky Today Mix 250221,mp3,8846,250221,25/02/2021,5,MP3/8846,Mi/x /25,25/02/2021,25/02/2021, Mix, , , , , , , Today,Friday,8,Queen , Elizebeth, Sky, Today, Mix,,8846,Friday,8
7495,G:\MP3,Sorry Something Like Soda Frazer Evans burg 'Dare Mighty Things' Lewis of The Atlantic Wato Mix 250221,mp3,10241,250221,25/02/2021,16,MP3/10241,Mi/x /25,25/02/2021,25/02/2021, Mix, , , Wato, , , , ,Friday,8,Sorry , Something, Like, Soda, Frazer, Evans,10241,Friday,8
7496,G:\MP3,Sorry Something Like Soda Frazer Evans burg _Dare Mighty Things_ Lewis of The Atlantic Wato Mix 250221,mp3,10243,250221,25/02/2021,16,MP3/10243,Mi/x /25,25/02/2021,25/02/2021, Mix, , , Wato, , , , ,Friday,8,Sorry , Something, Like, Soda, Frazer, Evans,10243,Friday,8
7497,G:\MP3,Weather Massive Officer Chris Fawkes Interval Sheffield PM Cheshire Mix 250221,mp3,12129,250221,25/02/2021,10,MP3/12129,Mi/x /25,25/02/2021,25/02/2021, Mix, , , , , , PM, ,Friday,8,Weather , Massive, Officer, Chris, Fawkes, Interval,12129,Friday,8
7498,G:\MP3,Getting Jotters Today 250221,mp3,4356,250221,25/02/2021,3,MP3/4356,To/da/y,25/02/2021,25/02/2021, , , , , , , , Today,Friday,8,Getting , Jotters, Today,,,,4356,Friday,8
7499,G:\MP3,Pauls Live & Letter Die Short Toiday 250221,mp3,8123,250221,25/02/2021,7,MP3/8123,To/id/ay,25/02/2021,25/02/2021, , , , , , , , ,Friday,8,Pauls , Live, &, Letter, Die, Short,8123,Friday,8
7500,G:\MP3,Pauls Live _ Letter Die Short Toiday 250221,mp3,8124,250221,25/02/2021,7,MP3/8124,To/id/ay,25/02/2021,25/02/2021, , , , , , , , ,Friday,8,Pauls , Live, _, Letter, Die, Short,8124,Friday,8
7501,G:\MP3,Princess Shamza & Latifa Cambridgeshire Police Today 250221,mp3,8724,250221,25/02/2021,7,MP3/8724,To/da/y,25/02/2021,25/02/2021, , , , , , , ,Princess Shamza & Latifa Cambridgeshire Police Today 250221,Friday,8,Princess , Shamza, &, Latifa, Cambridgeshire, Police,8724,Friday,8
7502,G:\MP3,The Dog Song Today 250221,mp3,10838,250221,25/02/2021,4,MP3/10838,To/da/y,25/02/2021,25/02/2021, , , , , , , , Today,Friday,8,The , Dog, Song, Today,,,10838,Friday,8
7503,G:\MP3,Today 250221,mp3,11361,250221,25/02/2021,1,MP3/11361,,25/02/2021,25/02/2021, , , , , , , ,Today ,Friday,8,Today ,,,,,,11361,Friday,8
7504,G:\MP3,Weather Today 250221,mp3,12134,250221,25/02/2021,2,MP3/12134,To/da/y,25/02/2021,25/02/2021, , , , , , , , Today,Friday,8,Weather , Today,,,,,12134,Friday,8
7505,G:\MP3,PM v2ba 25032023 (64kbps),mp3,8465,(64kbps),25/03/2020,3,MP3/8465,25/03/2020,25/03/2020, , , , , , , , , ,Thursday,13,PM , v2ba,25032023,,,,8465,Thursday,13
7506,G:\MP3,Adele When we were Young 25_XL Rec  250320 (1),mp3,811,-1,25/03/2020,9,MP3/811,25/03/2020,25/03/2020,20/ (/201), , , , , , , , ,Thursday,13,Adele , When, we, were, Young, 25_XL,811,Thursday,13
7507,G:\MP3,Gogles & Visors Virus in air all the time Dr Anderson 250320 (1),mp3,4449,-1,25/03/2020,12,MP3/4449,25/03/2020,25/03/2020,20/ (/201), , , , , , , , ,Thursday,13,Gogles , &, Visors, Virus, in, air,4449,Thursday,13
7508,G:\MP3,Ry Cooder PM 250320 (1),mp3,9569,-1,25/03/2020,4,MP3/9569,25/03/2020,25/03/2020,20/ (/201), , , , , , , PM, ,Thursday,13,Ry , Cooder, PM,250320,,,9569,Thursday,13
7509,G:\MP3,Adele When we were Young 25_XL Rec  250320 (2),mp3,812,-2,25/03/2020,9,MP3/812,25/03/2020,25/03/2020,20/ (/202), , , , , , , , ,Thursday,13,Adele , When, we, were, Young, 25_XL,812,Thursday,13
7510,G:\MP3,`Rollin Fork v2b Mississippi North of Jackson 2000 25032023 (1),mp3,12556,-1,25/03/2020,9,MP3/12556,25/03/2020,25/03/2020,23/ (/201), , , , , , , , ,Thursday,13,`Rollin , Fork, v2b, Mississippi, North, of,12556,Thursday,13
7511,G:\MP3,How 2lay Julian Lloyd Webber Singing Kettle Gargrave Mix250320,mp3,4949,Mix250320,25/03/2020,8,MP3/4949,25/03/2020,25/03/2020,25/03/2020,How 2lay Julian Lloyd Webber Singing Kettle Gargrave Mix250320, , , , , , , ,Thursday,13,How , 2lay, Julian, Lloyd, Webber, Singing,4949,Thursday,13
7512,G:\MP3,No Vegetables and Daily Needs Oasis Huntvans R4 250320,mp3,7766,250320,25/03/2020,8,MP3/7766,R4/ 2/50,25/03/2020,25/03/2020, , , , , , , , ,Thursday,13,No , Vegetables, and, Daily, Needs, Oasis,7766,Thursday,13
7513,G:\MP3,Adele When we were Young 25_XL Rec  250320,mp3,813,250320,25/03/2020,8,MP3/813,25/03/2002,25/03/2020,25/03/2020, , , , , , , , ,Thursday,13,Adele , When, we, were, Young, 25_XL,813,Thursday,13
7514,G:\MP3,Ry Cooder PM 250320,mp3,9570,250320,25/03/2020,3,MP3/9570,PM/ 2/50,25/03/2020,25/03/2020, , , , , , , PM, ,Thursday,13,Ry , Cooder, PM,,,,9570,Thursday,13
7515,G:\MP3,Gogles & Visors Virus in air all the time Dr Anderson 250320,mp3,4450,250320,25/03/2020,11,MP3/4450,An/de/rs,25/03/2020,25/03/2020, , , , , , , , ,Thursday,13,Gogles , &, Visors, Virus, in, air,4450,Thursday,13
7516,G:\MP3,Dr Anderson Short Mix 250320,mp3,3407,250320,25/03/2020,4,MP3/3407,Mi/x /25,25/03/2020,25/03/2020, Mix, , , , , , , ,Thursday,13,Dr , Anderson, Short, Mix,,,3407,Thursday,13
7517,G:\MP3,Neil Dimon Steve Martin Ell Potter reads AVHF Dark Salt Sea  Abridged by Julian Wilkinson How  Mix 250320,mp3,7603,250320,25/03/2020,19,MP3/7603,Mi/x /25,25/03/2020,25/03/2020, Mix, , , , , , , ,Thursday,13,Neil , Dimon, Steve, Martin, Ell, Potter,7603,Thursday,13
7518,G:\MP3,RTCOXPM Without YouMix 250320,mp3,9511,250320,25/03/2020,3,MP3/9511,Yo/uM/ix,25/03/2020,25/03/2020, YouMix, , , , , , , ,Thursday,13,RTCOXPM , Without, YouMix,,,,9511,Thursday,13
7519,G:\MP3,Deepti Sharma Wicket v2ba Taker T20 WS 1557 25032023,mp3,3161,25032023,25/03/2020,8,MP3/3161,15/57/ 2,25/03/2020,25/03/2023, , , , , , , , ,Thursday,13,Deepti , Sharma, Wicket, v2ba, Taker, T20,3161,Thursday,13
7520,G:\MP3,Deepti Sharma Wicket v2ba Taker T20 WS Lee James 1557 25032023,mp3,3162,25032023,25/03/2020,10,MP3/3162,15/57/ 2,25/03/2020,25/03/2023, , , , , , , , ,Thursday,13,Deepti , Sharma, Wicket, v2ba, Taker, T20,3162,Thursday,13
7521,G:\MP3,`Rollin Fork v2b Mississippi North of Jackson 2000 25032023,mp3,12557,25032023,25/03/2020,8,MP3/12557,20/00/ 2,25/03/2020,25/03/2023, , , , , , , , ,Thursday,13,`Rollin , Fork, v2b, Mississippi, North, of,12557,Thursday,13
7522,G:\MP3,Mixii v0.3 Wato Edward Sturton  250322 (1),mp3,7288,-1,25/03/2022,7,MP3/7288,25/03/2022,25/03/2022,22/ (/201),Mixii , , , Wato, , , , ,Saturday,12,Mixii , v0.3, Wato, Edward, Sturton, ,7288,Saturday,12
7523,G:\MP3,President USA Joe Biden  - Fixii v0.3  Wato Edward Sturton  250322 (1),mp3,8611,-1,25/03/2022,14,MP3/8611,25/03/2022,25/03/2022,22/ (/201), , , , Wato, , , , ,Saturday,12,President , USA, Joe, Biden, , -,8611,Saturday,12
7524,G:\MP3,Mixii v0.3 Wato Edward Sturton  250322,mp3,7289,250322,25/03/2022,6,MP3/7289,25/03/2002,25/03/2022,25/03/2022,Mixii , , , Wato, , , , ,Saturday,12,Mixii , v0.3, Wato, Edward, Sturton, ,7289,Saturday,12
7525,G:\MP3,President USA Joe Biden  - Fixii v0.3  Wato Edward Sturton  250322,mp3,8612,250322,25/03/2022,13,MP3/8612,25/03/2002,25/03/2022,25/03/2022, , , , Wato, , , , ,Saturday,12,President , USA, Joe, Biden, , -,8612,Saturday,12
7526,G:\MP3,Drama in the courtroom as v2ba Gwyneth Paltrow testifys BBc Online 25032023 96kbps,mp3,3439,96kbps,25/03/2023,12,MP3/3439,25/03/2020,25/03/2023, , , , , , , , , ,Sunday,12,Drama , in, the, courtroom, as, v2ba,3439,Sunday,12
7527,G:\MP3,The Poet Laureate Has Gone to His Shed Guy Garvey - east of modR4 Mix 250420,mp3,10956,250420,25/04/2020,15,MP3/10956,Mi/x /25,25/04/2020,25/04/2020, Mix, , , , , , , ,Sunday,17,The , Poet, Laureate, Has, Gone, to,10956,Sunday,17
7528,G:\MP3,Wato Robbie Gibb  Zig Mix 1357 250520 Office,mp3,12060,Office,25/05/2020,8,MP3/12060,25/05/2020,25/05/2020, , Mix, , ,Wato , , , , ,Tuesday,22,Wato , Robbie, Gibb, , Zig, Mix,12060,Tuesday,22
7529,G:\MP3,Domonic Comming Breifing Personal LoN Mix Part a 250520 96kbps,mp3,3327,96kbps,25/05/2020,9,MP3/3327,25/05/2020,25/05/2020, , Mix, , , , , , , ,Tuesday,22,Domonic , Comming, Breifing, Personal, LoN, Mix,3327,Tuesday,22
7530,G:\MP3,Domonic Comming Breifing Personal LoN Mix Part c  250520 96kbps,mp3,3331,96kbps,25/05/2020,10,MP3/3331,25/05/2020,25/05/2020, , Mix, , , , , , , ,Tuesday,22,Domonic , Comming, Breifing, Personal, LoN, Mix,3331,Tuesday,22
7531,G:\MP3,PM 1735 Mix 250520 96kbps,mp3,8357,96kbps,25/05/2020,4,MP3/8357,25/05/2020,25/05/2020, , Mix, , , , , , , ,Tuesday,22,PM ,1735, Mix,250520,,,8357,Tuesday,22
7532,G:\MP3,Pm Cummings Feedback  250520 96kbps,mp3,8397,96kbps,25/05/2020,5,MP3/8397,25/05/2020,25/05/2020, , , , , , , , , ,Tuesday,22,Pm , Cummings, Feedback, ,250520,,8397,Tuesday,22
7533,G:\MP3,Prof Riker Leeds PM 1730 Mix 250520 96kbps,mp3,8741,96kbps,25/05/2020,7,MP3/8741,25/05/2020,25/05/2020, , Mix, , , , , , PM, ,Tuesday,22,Prof , Riker, Leeds, PM,1730, Mix,8741,Tuesday,22
7534,G:\MP3,News online 1550 250520 o,mp3,7660,o,25/05/2020,4,MP3/7660,25/05/2020,25/05/2020,05/20/20 o, , , , , , , , ,Tuesday,22,News , online,1550,250520,,,7660,Tuesday,22
7535,G:\MP3,Domonic Comming Breifing Personal LoN Mix Part b  250520 112kbps,mp3,3329,112kbps,25/05/2020,10,MP3/3329,25/05/2020,25/05/2020,12/kb/20ps, Mix, , , , , , , ,Tuesday,22,Domonic , Comming, Breifing, Personal, LoN, Mix,3329,Tuesday,22
7536,G:\MP3,"PM Baroness Nicola Ann Morgan, Baroness Morgan of Cotes PC 1735 Mix 250520 112kbps",mp3,8375,112kbps,25/05/2020,13,MP3/8375,25/05/2020,25/05/2020,12/kb/20ps, Mix, , , , , , , ,Tuesday,22,PM , Baroness, Nicola, Ann," Morgan,", Baroness,8375,Tuesday,22
7537,G:\MP3,Germany VW v Herbert Gilbert Highest Civil Court News 1820 250520,mp3,4337,250520,25/05/2020,10,MP3/4337,18/20/ 2,25/05/2020,25/05/2020, , , , , , , , ,Tuesday,22,Germany , VW, v, Herbert, Gilbert, Highest,4337,Tuesday,22
7538,G:\MP3,Mick Ryan From WHO - R4 News Mix 2300 250520,mp3,7058,250520,25/05/2020,9,MP3/7058,23/00/ 2,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,Mick , Ryan, From, WHO, -, R4,7058,Tuesday,22
7539,G:\MP3,News Germany VW Lower Courts 1820 250520,mp3,7657,250520,25/05/2020,6,MP3/7657,18/20/ 2,25/05/2020,25/05/2020, , , , , , , , ,Tuesday,22,News , Germany, VW, Lower, Courts,1820,7657,Tuesday,22
7540,G:\MP3,News online 1550 250520,mp3,7661,250520,25/05/2020,3,MP3/7661,15/50/ 2,25/05/2020,25/05/2020, , , , , , , , ,Tuesday,22,News , online,1550,,,,7661,Tuesday,22
7541,G:\MP3,Scotland First Minister Ms Nichola Sturgeon Briefing Mix 1540 250520,mp3,9713,250520,25/05/2020,9,MP3/9713,15/40/ 2,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,Scotland , First, Minister, Ms, Nichola, Sturgeon,9713,Tuesday,22
7542,G:\MP3,News Online 1605 250520,mp3,7662,250520,25/05/2020,3,MP3/7662,16/05/2002,25/05/2020,25/05/2020, , , , , , , , ,Tuesday,22,News , Online,1605,,,,7662,Tuesday,22
7543,G:\MP3,News online 1625 250520,mp3,7663,250520,25/05/2020,3,MP3/7663,16/25/ 2,25/05/2020,25/05/2020, , , , , , , , ,Tuesday,22,News , online,1625,,,,7663,Tuesday,22
7544,G:\MP3,Wato Robbie Gibb  Zig Mix 1357 250520,mp3,12061,250520,25/05/2020,7,MP3/12061,13/57/ 2,25/05/2020,25/05/2020, Mix, , ,Wato , , , , ,Tuesday,22,Wato , Robbie, Gibb, , Zig, Mix,12061,Tuesday,22
7545,G:\MP3,Iran  News R4 1818 250520,mp3,5289,250520,25/05/2020,5,MP3/5289,18/18/ 2,25/05/2020,25/05/2020, , , , , , , , ,Tuesday,22,Iran , , News, R4,1818,,5289,Tuesday,22
7546,G:\MP3,News Archers R4 Mix 1828  250520,mp3,7652,250520,25/05/2020,6,MP3/7652,25/05/2002,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,News , Archers, R4, Mix,1828, ,7652,Tuesday,22
7547,G:\MP3,Sir Roger 1922 Comity PM Mix 1718 250520,mp3,10047,250520,25/05/2020,7,MP3/10047,17/18/ 2,25/05/2020,25/05/2020, Mix, , , , , , PM, ,Tuesday,22,Sir , Roger,1922, Comity, PM, Mix,10047,Tuesday,22
7548,G:\MP3,Spain Corr Lockdown lifted G'Guy Hedgecoe reports Reports 14818 250520,mp3,10280,250520,25/05/2020,9,MP3/10280,14/81/8,25/05/2020,25/05/2020, , , , , , , , ,Tuesday,22,Spain , Corr, Lockdown, lifted, G'Guy, Hedgecoe,10280,Tuesday,22
7549,G:\MP3,Domonic Comming Breifing Personal LoN Mix Part a 250520,mp3,3328,250520,25/05/2020,8,MP3/3328,a /25/05,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,Domonic , Comming, Breifing, Personal, LoN, Mix,3328,Tuesday,22
7550,G:\MP3,Domonic Comming Breifing Personal LoN Mix Part b  250520,mp3,3330,250520,25/05/2020,9,MP3/3330,25/05/2002,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,Domonic , Comming, Breifing, Personal, LoN, Mix,3330,Tuesday,22
7551,G:\MP3,Domonic Comming Breifing Personal LoN Mix Part c  250520,mp3,3332,250520,25/05/2020,9,MP3/3332,25/05/2002,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,Domonic , Comming, Breifing, Personal, LoN, Mix,3332,Tuesday,22
7552,G:\MP3,Pm Cummings Feedback  250520,mp3,8398,250520,25/05/2020,4,MP3/8398,25/05/2002,25/05/2020,25/05/2020, , , , , , , , ,Tuesday,22,Pm , Cummings, Feedback, ,,,8398,Tuesday,22
7553,G:\MP3,Gary Gibbon Qu Rose Garten Cummings Personal 250520,mp3,4249,250520,25/05/2020,7,MP3/4249,Pe/rs/on,25/05/2020,25/05/2020, , , , , , , , ,Tuesday,22,Gary , Gibbon, Qu, Rose, Garten, Cummings,4249,Tuesday,22
7554,G:\MP3,Gentleman Jack Today Yorkshire Mon 250520,mp3,4293,250520,25/05/2020,5,MP3/4293,Mo/n /25,25/05/2020,25/05/2020, , , , , , , , Today,Tuesday,22,Gentleman , Jack, Today, Yorkshire, Mon,,4293,Tuesday,22
7555,G:\MP3,In The Rose Garten den'david again Covid lockdown HotSunnyWeather 250520,mp3,5235,250520,25/05/2020,9,MP3/5235,Ho/tS/un,25/05/2020,25/05/2020, , , , , , , , ,Tuesday,22,In , The, Rose, Garten, den'david, again,5235,Tuesday,22
7556,G:\MP3,Current Affairs Cum 1610 R5Online news Mix 250520,mp3,2979,250520,25/05/2020,7,MP3/2979,Mi/x /25,25/05/2020,25/05/2020,Current Affairs Cum 1610 R5Online news Mix 250520, , , , , , , ,Tuesday,22,Current , Affairs, Cum,1610, R5Online, news,2979,Tuesday,22
7557,G:\MP3,OlE - Mr Blue Sky - Can you hear it Mix The House Sara Mix 250520,mp3,7879,250520,25/05/2020,15,MP3/7879,Mi/x /25,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,OlE , -, Mr, Blue, Sky, -,7879,Tuesday,22
7558,G:\MP3,PM 1735 Mix 250520,mp3,8358,250520,25/05/2020,3,MP3/8358,Mi/x /25,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,PM ,1735, Mix,,,,8358,Tuesday,22
7559,G:\MP3,politics-52798632 Dom Mix 250520,mp3,8508,250520,25/05/2020,3,MP3/8508,Mi/x /25,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,politics-52798632 , Dom, Mix,,,,8508,Tuesday,22
7560,G:\MP3,Sara Jones Shadow Policing Minister R4 2200 News Mix  250520,mp3,9635,250520,25/05/2020,10,MP3/9635,25/05/2002,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,Sara , Jones, Shadow, Policing, Minister, R4,9635,Tuesday,22
7561,G:\MP3,Shinzō Abe Prime Minister   Strength Japan 850 Deaths & Obesity Lowest in Dev World Global Model Mix 250520,mp3,9874,250520,25/05/2020,19,MP3/9874,Mi/x /25,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,Shinzō , Abe, Prime, Minister, , ,9874,Tuesday,22
7562,G:\MP3,Wato Police Office Rtd 1350 Mix 250520,mp3,12056,250520,25/05/2020,6,MP3/12056,Mi/x /25,25/05/2020,25/05/2020, Mix, , ,Wato , , , , ,Tuesday,22,Wato , Police, Office, Rtd,1350, Mix,12056,Tuesday,22
7563,G:\MP3,Whitney Houston & George Michael Trevor Nelson Planet Oz Jupiter Mix 250520,mp3,12265,250520,25/05/2020,11,MP3/12265,Mi/x /25,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,Whitney , Houston, &, George, Michael, Trevor,12265,Tuesday,22
7564,G:\MP3,R45 1710 Mix 250520 ,mp3,9086,,25/05/2020,4,MP3/9086,25/05/2020,25/05/2020,25/05/2020, Mix, , , , , , , ,Tuesday,22,R45 ,1710, Mix,250520,,,9086,Tuesday,22
7565,G:\MP3,Galactica Cv0.01 250521,mp3,4220,250521,25/05/2021,2,MP3/4220,Cv/0./01,25/05/2021,25/05/2021, , , , , , , , ,Wednesday,21,Galactica , Cv0.01,,,,,4220,Wednesday,21
7566,G:\MP3,Pint of Bitter Galactica Shandy Mix Cv0.021 250521,mp3,8308,250521,25/05/2021,7,MP3/8308,Cv/0./02,25/05/2021,25/05/2021, Mix, , , , , , , ,Wednesday,21,Pint , of, Bitter, Galactica, Shandy, Mix,8308,Wednesday,21
7567,G:\MP3,Pint of Bitter Galactica Shandy Mix Cv0.02 250521,mp3,8307,250521,25/05/2021,7,MP3/8307,Cv/0./02,25/05/2021,25/05/2021, Mix, , , , , , , ,Wednesday,21,Pint , of, Bitter, Galactica, Shandy, Mix,8307,Wednesday,21
7568,G:\MP3,Martin Luther King 3rd PM 250521,mp3,6789,250521,25/05/2021,5,MP3/6789,PM/ 2/50,25/05/2021,25/05/2021, , , , , , , PM, ,Wednesday,21,Martin , Luther, King, 3rd, PM,,6789,Wednesday,21
7569,G:\MP3,Amber Butchart v3 eggcup Jubilee Memorabilia Wato 250522 (1),mp3,985,-1,25/05/2022,8,MP3/985,25/05/2022,25/05/2022,22/ (/201), , , , Wato, , , , ,Thursday,21,Amber , Butchart, v3, eggcup, Jubilee, Memorabilia,985,Thursday,21
7570,G:\MP3,Amber Butchart v3bb Jubilee Memorabilia Wato 250522 (1),mp3,989,-1,25/05/2022,7,MP3/989,25/05/2022,25/05/2022,22/ (/201), , , , Wato, , , , ,Thursday,21,Amber , Butchart, v3bb, Jubilee, Memorabilia, Wato,989,Thursday,21
7571,G:\MP3,spot-fix Wales v3 investigators bbc online250522,mp3,10303,online250522,25/05/2022,5,MP3/10303,25/05/2022,25/05/2022,25/05/2022, , , , , , , , ,Thursday,21,spot-fix , Wales, v3, investigators, bbc,,10303,Thursday,21
7572,G:\MP3,Amber Butchart v3bb Jubilee Memorabilia Wato (1) 250522,mp3,988,250522,25/05/2022,7,MP3/988,(1/) /25,25/05/2022,25/05/2022, , , , Wato, , , , ,Thursday,21,Amber , Butchart, v3bb, Jubilee, Memorabilia, Wato,988,Thursday,21
7573,G:\MP3,PMQ. v3 250522,mp3,8472,250522,25/05/2022,2,MP3/8472,v3/ 2/50,25/05/2022,25/05/2022, , , , , , , , ,Thursday,21,PMQ. , v3,,,,,8472,Thursday,21
7574,G:\MP3,PMQ. v3c 250522,mp3,8473,250522,25/05/2022,2,MP3/8473,v3/c /25,25/05/2022,25/05/2022, , , , , , , , ,Thursday,21,PMQ. , v3c,,,,,8473,Thursday,21
7575,G:\MP3,Amber Butchart v3 eggcup Jubilee Memorabilia Wato 250522,mp3,986,250522,25/05/2022,7,MP3/986,Wa/to/ 2,25/05/2022,25/05/2022, , , , Wato, , , , ,Thursday,21,Amber , Butchart, v3, eggcup, Jubilee, Memorabilia,986,Thursday,21
7576,G:\MP3,Amber Butchart v3b Jubilee Memorabilia Wato 250522,mp3,987,250522,25/05/2022,6,MP3/987,Wa/to/ 2,25/05/2022,25/05/2022, , , , Wato, , , , ,Thursday,21,Amber , Butchart, v3b, Jubilee, Memorabilia, Wato,987,Thursday,21
7577,G:\MP3,Amber Butchart v3bb Jubilee Memorabilia Wato 250522,mp3,990,250522,25/05/2022,6,MP3/990,Wa/to/ 2,25/05/2022,25/05/2022, , , , Wato, , , , ,Thursday,21,Amber , Butchart, v3bb, Jubilee, Memorabilia, Wato,990,Thursday,21
7578,G:\MP3,"Stone carver Ieuan Rees, 78 ASMR 250619",mp3,10437,250619,25/06/2019,6,MP3/10437,AS/MR/ 2,25/06/2019,25/06/2019, , , , , , , , ,Wednesday,26,Stone , carver, Ieuan," Rees,",78, ASMR,10437,Wednesday,26
7579,G:\MP3,Half Past Seven Response Sir Kier Starmer Re Mix 280620 PM 250620 KO,mp3,4646,KO,25/06/2020,12,MP3/4646,25/06/2020,25/06/2020, , Mix, , , , , , PM, ,Friday,26,Half , Past, Seven, Response, Sir, Kier,4646,Friday,26
7580,G:\MP3,Sir Kier Starmer Rebecca Long Baily - Maxim Peak PM 250620 KO,mp3,10018,KO,25/06/2020,11,MP3/10018,25/06/2020,25/06/2020, , , , , , , , PM, ,Friday,26,Sir , Kier, Starmer, Rebecca, Long, Baily,10018,Friday,26
7581,G:\MP3,Sir Kier Starmer Rebecca Long Baily - Maxim Peak PM 25062096kbps,mp3,10019,25062096kbps,25/06/2020,10,MP3/10019,PM/ 2/50,25/06/2020, , , , , , , , PM, ,Friday,26,Sir , Kier, Starmer, Rebecca, Long, Baily,10019,Friday,26
7582,G:\MP3,Chris Valance PM R4 Mix 250620,mp3,2623,250620,25/06/2020,5,MP3/2623,Mi/x /25,25/06/2020,25/06/2020, Mix, , , , , , PM, ,Friday,26,Chris , Valance, PM, R4, Mix,,2623,Friday,26
